id,joined,leaved
48930,1450367834936,1450367845803
48931,1450367854372,1450367859373
48932,1450367862033,1450367863919
48934,1450367868819,1450367868849
48939,1450367873885,1450367875917
48940,1450367878829,1450367880297
48941,1450367894722,1450367894766
48942,1450367897335,1450367898269
48945,1450367902981,1450367903012
48949,1450367905463,1450367905524
48953,1450367909743,1450367909791
48956,1450367917967,1450367918030
48959,1450367921317,1450367921385
48960,1450367926172,1450367928651
48964,1450367932069,1450367932145
48965,1450367936377,1450367941218
48966,1450367944397,1450367949898
48967,1450367952427,1450367956101
48968,1450367958634,1450367958649
48969,1450367963745,1450367963789
48970,1450367966314,1450367971276
48973,1450367974400,1450367979865
48974,1450367982743,1450367985160
48975,1450367988796,1450367988820
48981,1450367994248,1450367995187
48984,1450367998436,1450368004265
48987,1450368007071,1450368011880
48989,1450368017941,1450368017975
48990,1450368020515,1450368025662
48992,1450368028890,1450368029636
48993,1450368033995,1450368036280
48997,1450368040481,1450368042216
48998,1450368046380,1450368047910
49005,1450368055567,1450368056295
49006,1450368058831,1450368060714
49007,1450368063962,1450368063985
49008,1450368066331,1450368066909
49009,1450368072721,1450368076750
49010,1450368079279,1450368086592
49011,1450368089477,1450368098626
49016,1450368105903,1450368105914
49018,1450368108436,1450368114301
49019,1450368118105,1450368119265
49020,1450368121947,1450368124916
49033,1450368139294,1450368139615
49034,1450368144028,1450368144167
49035,1450368147872,1450368165748
49038,1450368168198,1450368168233
49039,1450368172887,1450368175628
49042,1450368181078,1450368181830
49043,1450368185266,1450368185332
49049,1450368188429,1450368188542
49050,1450368192196,1450368192334
49051,1450368196566,1450368197189
49052,1450368201687,1450368201717
49053,1450368206963,1450368209720
49054,1450368214073,1450368216140
49060,1450368221007,1450368223034
49064,1450368230850,1450368233801
49067,1450368237652,1450368238708
49078,1450368248346,1450368253401
49070,1450368244035,1450368244104
49079,1450368269524,1450368276118
49082,1450368281266,1450368287055
49083,1450368289766,1450368290339
49087,1450368297457,1450368297816
49092,1450368302150,1450368304493
49097,1450368307117,1450368321801
49098,1450368325435,1450368325448
49099,1450368327979,1450368332019
49100,1450368334903,1450368334933
49102,1450368342581,1450368342986
49103,1450368346610,1450368359102
49104,1450368370396,1450368371868
49106,1450368376229,1450368377335
49107,1450368379711,1450368386266
49112,1450368391160,1450368392282
49113,1450368396086,1450368396220
49114,1450368399565,1450368399615
49115,1450368408743,1450368408784
49116,1450368415542,1450368422915
49119,1450368425914,1450368426850
49120,1450368431747,1450368440559
49121,1450368442902,1450368442933
49126,1450368447462,1450368447491
49128,1450368451135,1450368452048
49136,1450368461493,1450368463660
49137,1450368467008,1450368472506
49138,1450368475201,1450368475893
49143,1450368482700,1450368485811
49144,1450368488392,1450368490768
49145,1450368494626,1450368497113
49147,1450368501590,1450368503897
49160,1450368513231,1450368515493
49161,1450368524596,1450368524622
49168,1450368532848,1450368534492
49172,1450368536933,1450368536968
49173,1450368541020,1450368548119
49177,1450368550970,1450368552910
49178,1450368555442,1450368555470
49179,1450368558335,1450368560369
49181,1450368565882,1450368565935
49186,1450368572425,1450368572463
49187,1450368576829,1450368579402
49188,1450368582850,1450368590557
49189,1450368594898,1450368602564
49191,1450368613283,1450368613314
49196,1450368618412,1450368625528
49197,1450368627870,1450368649484
49199,1450368652307,1450368652402
49205,1450368655218,1450368655697
49213,1450368660243,1450368683031
49214,1450368686646,1450368688313
49215,1450368692683,1450368698200
49216,1450368700522,1450368707459
49217,1450368710576,1450368714059
49218,1450368718952,1450368720252
49223,1450368724569,1450368748365
49224,1450368753647,1450368765179
49228,1450368769865,1450368772639
49231,1450368776232,1450368787310
49232,1450368789598,1450368792129
49233,1450368795970,1450368799267
49237,1450368802490,1450368804228
49238,1450368809125,1450368811333
49239,1450368814424,1450368824900
49240,1450368827246,1450368834568
49244,1450368839514,1450368845211
49245,1450368847737,1450368853411
49250,1450368856492,1450368860016
49251,1450368863997,1450368872953
49252,1450368876212,1450368876235
49253,1450368878947,1450368892936
49258,1450368896037,1450368923894
49260,1450368929331,1450368937570
49264,1450368942164,1450368992036
49265,1450368996132,1450369000135
49266,1450369002713,1450369036119
49271,1450369041199,1450369044895
49272,1450369049398,1450369086510
49274,1450369089182,1450369096873
49275,1450369101045,1450369103067
49276,1450369107963,1450369110066
49277,1450369113862,1450369114438
49278,1450369117512,1450369117539
49284,1450369121990,1450369127202
49285,1450369129723,1450369129754
49286,1450369132457,1450369148795
49287,1450369151418,1450369158084
49290,1450369161652,1450369168832
49291,1450369171331,1450369183753
49292,1450369188481,1450369197615
49293,1450369200376,1450369201001
49298,1450369206694,1450369215550
49299,1450369218251,1450369227108
49300,1450369229931,1450369279437
49305,1450369284728,1450369286407
49306,1450369289829,1450369298788
49311,1450369301862,1450369309215
49315,1450369314078,1450369329785
49316,1450369333241,1450369340209
49319,1450369345311,1450369345480
49326,1450369348427,1450369373718
49330,1450369376603,1450369377984
49331,1450369381291,1450369412111
49332,1450369415730,1450369420430
49333,1450369423935,1450369428335
49334,1450369430686,1450369435262
49337,1450369441810,1450369445950
49338,1450369448422,1450369466849
49339,1450369469422,1450369476218
49341,1450369478768,1450369479714
49342,1450369482220,1450369490246
49343,1450369493686,1450369501003
49344,1450369503361,1450369505747
49345,1450369510325,1450369517120
49346,1450369520926,1450369520951
49347,1450369524199,1450369532618
49352,1450369535461,1450369538818
49356,1450369541890,1450369545459
49358,1450369548116,1450369552852
49359,1450369557020,1450369562335
49360,1450369565223,1450369565800
49361,1450369568515,1450369577833
49362,1450369580367,1450369580379
49366,1450369585017,1450369592385
49370,1450369595189,1450369595227
49371,1450369599933,1450369613230
49372,1450369618196,1450369618231
49373,1450369624033,1450369629372
49375,1450369632784,1450369641033
49378,1450369645000,1450369647581
49381,1450369650104,1450369653886
49384,1450369656220,1450369682698
49391,1450369686925,1450369698681
49396,1450369702132,1450369702244
49397,1450369705156,1450369741136
49404,1450369745327,1450369748613
49405,1450369750959,1450369754640
49406,1450369757162,1450369757185
49407,1450369762081,1450369767600
49408,1450369770662,1450369770682
49409,1450369773015,1450369773118
49410,1450369776847,1450369783145
49411,1450369785850,1450369790801
49412,1450369793174,1450369805750
49416,1450369810128,1450369812863
49417,1450369817210,1450369818661
49418,1450369821076,1450369830835
49419,1450369835845,1450369838307
49420,1450369842598,1450369843885
49421,1450369847512,1450369850383
49429,1450369856490,1450369862516
49432,1450369866867,1450369889683
49436,1450369900987,1450369903352
49437,1450369908446,1450369913902
49438,1450369917184,1450369918270
49440,1450369928852,1450369931328
49439,1450369922109,1450369925783
49446,1450369941979,1450369948018
49447,1450369952005,1450369961366
49448,1450369964214,1450369967531
49449,1450369971879,1450369987196
49450,1450369992114,1450370001251
49451,1450370005232,1450370005262
49452,1450370007606,1450370007631
49454,1450370011640,1450370016717
49459,1450370026015,1450370034285
49462,1450370039181,1450370044566
49467,1450370047706,1450370050919
49468,1450370054366,1450370060580
49469,1450370066399,1450370079815
49476,1450370083368,1450370098134
49477,1450370100845,1450370103270
49478,1450370105594,1450370108267
49480,1450370112327,1450370137035
49481,1450370139891,1450370151036
49482,1450370153927,1450370153951
49485,1450370157637,1450370157676
49486,1450370163953,1450370164931
49490,1450370169163,1450370172916
49493,1450370180177,1450370190232
49494,1450370193336,1450370212217
49495,1450370215785,1450370216450
49499,1450370224250,1450370224285
49500,1450370230202,1450370234062
49501,1450370236948,1450370236979
49503,1450370239703,1450370243903
49504,1450370250257,1450370251266
49505,1450370254085,1450370254117
49507,1450370260670,1450370264870
49508,1450370268335,1450370269799
49509,1450370273997,1450370278623
49510,1450370282758,1450370304212
49513,1450370309104,1450370317228
49514,1450370324058,1450370325804
49515,1450370329759,1450370329798
49516,1450370333398,1450370333414
49519,1450370341668,1450370341782
49521,1450370345267,1450370356431
49522,1450370358947,1450370361165
49523,1450370363746,1450370367033
49528,1450370373770,1450370373823
49529,1450370376888,1450370389677
49530,1450370392583,1450370392631
49534,1450370397485,1450370399750
49537,1450370403414,1450370403615
49538,1450370406128,1450370410427
49539,1450370412875,1450370418003
49541,1450370424763,1450370429130
49542,1450370432766,1450370433937
49543,1450370437703,1450370437730
49544,1450370440642,1450370452718
49545,1450370455811,1450370455892
49546,1450370459666,1450370459679
49547,1450370463497,1450370469632
49548,1450370472618,1450370473465
49549,1450370476615,1450370476633
49550,1450370479157,1450370485238
49552,1450370490851,1450370501799
49553,1450370504698,1450370515463
49557,1450370521847,1450370537887
49558,1450370540611,1450370555212
49561,1450370559747,1450370559765
49562,1450370565212,1450370565243
49563,1450370568494,1450370570493
49568,1450370577783,1450370582370
49572,1450370586562,1450370591493
49576,1450370594664,1450370594701
49580,1450370597946,1450370607391
49583,1450370610473,1450370610671
49589,1450370613591,1450370614713
49591,1450370621632,1450370621676
49592,1450370627664,1450370629333
49600,1450370634047,1450370634437
49601,1450370638970,1450370643187
49602,1450370645582,1450370647819
49603,1450370650342,1450370651463
49605,1450370654759,1450370654820
49606,1450370657312,1450370658946
49607,1450370662049,1450370667186
49615,1450370675420,1450370701234
49616,1450370703981,1450370705285
49617,1450370709833,1450370720964
49618,1450370723691,1450370723726
49620,1450370728827,1450370733033
49621,1450370736282,1450370736315
49627,1450370749827,1450370753156
49628,1450370757148,1450370757169
49629,1450370760242,1450370764098
49632,1450370769352,1450370773031
49634,1450370775398,1450370785350
49635,1450370789821,1450370793230
49639,1450370795830,1450370795858
49640,1450370798577,1450370803548
49641,1450370807169,1450370808286
49642,1450370812648,1450370812662
49643,1450370815007,1450370816201
49644,1450370819759,1450370820170
49645,1450370822547,1450370836729
49649,1450370852691,1450370852730
49646,1450370839914,1450370849084
49650,1450370856552,1450370858900
49651,1450370864937,1450370869358
49655,1450370872544,1450370876320
49656,1450370879389,1450370880768
49657,1450370883952,1450370885078
49664,1450370889417,1450370894489
49665,1450370897446,1450370902978
49668,1450370908749,1450370915312
49669,1450370918402,1450370923980
49670,1450370930816,1450370930852
49671,1450370933917,1450370945822
49672,1450370949948,1450370951250
49673,1450370953793,1450370958542
49674,1450370962162,1450370965104
49680,1450370968739,1450370974037
49682,1450370983497,1450370984031
49683,1450370986613,1450370986836
49684,1450370989566,1450370992568
49686,1450370998113,1450370999715
49689,1450371003614,1450371005617
49690,1450371010713,1450371019984
49691,1450371022744,1450371022945
49692,1450371026365,1450371037004
49693,1450371039371,1450371043203
49700,1450371050473,1450371050497
49701,1450371054295,1450371057788
49702,1450371060877,1450371065118
49712,1450371069429,1450371070220
49713,1450371072769,1450371073684
49714,1450371079696,1450371081234
49715,1450371086665,1450371087260
49718,1450371089656,1450371089985
49720,1450371094001,1450371097825
49724,1450371100270,1450371100346
49725,1450371104181,1450371144202
49726,1450371146915,1450371166809
49727,1450371169885,1450371177388
49729,1450371180449,1450371191418
49730,1450371195643,1450371195659
49731,1450371198911,1450371208700
49732,1450371211686,1450371214214
49733,1450371216770,1450371218842
49734,1450371221750,1450371233831
49735,1450371237777,1450371249870
49736,1450371252219,1450371253149
49737,1450371255690,1450371256102
49740,1450371262518,1450371268683
49741,1450371272495,1450371274298
49742,1450371276713,1450371276737
49745,1450371279150,1450371279473
49752,1450371288749,1450371292346
49754,1450371294866,1450371297963
49756,1450371300884,1450371310392
49760,1450371315668,1450371319146
49761,1450371321506,1450371327353
49764,1450371330236,1450371334454
49765,1450371340816,1450371349012
49769,1450371353385,1450371354399
49770,1450371357583,1450371357611
49773,1450371362021,1450371364944
49775,1450371369286,1450371375004
49776,1450371378644,1450371381568
49777,1450371384103,1450371394183
49778,1450371396538,1450371396693
49779,1450371399096,1450371408037
49780,1450371410936,1450371434286
49781,1450371437216,1450371442166
49782,1450371445414,1450371445445
49785,1450371450340,1450371455877
49786,1450371461454,1450371463678
